ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_AG,Phases_MA
WT28_6am_Female_batch1,3.5099056402789515,0.001015593414194882,2.3297793865203857,-2.1735353469848633,-0.8388183116912842,0.8841565251350403,6.310596466064453,6.389100551605225,6.029664993286133,5.997462272644043,11.603614807128906,3.5099056402789515,3.5099056402789515
WT72_6am_Male_batch2,0.3534930646419525,4.381974697113037,2.7402796745300293,2.5708460807800293,0.9486218690872192,1.514286756515503,15.221898078918457,10.949590682983398,5.490410327911377,2.8224480152130127,10.06620979309082,0.3534930646419525,0.3534930646419525
WT29_8am_Female_batch1,5.41078889766802,0.29154667258262634,2.879655122756958,1.8515981435775757,-2.205447196960449,1.7665514945983887,7.5774078369140625,7.954623222351074,4.383467674255371,3.974940299987793,9.959234237670898,5.41078889766802,5.41078889766802
WT80_8am_Male_batch2,5.910641435776846,0.47497445344924927,2.7611234188079834,2.5717225074768066,-1.0050101280212402,1.550777792930603,9.159574508666992,9.247843742370605,4.065459728240967,3.4836783409118652,9.960679054260254,5.910641435776846,5.910641435776846
WT40_10am_Female_batch1,6.001796547566549,0.374186635017395,2.330517292022705,2.2388596534729004,-0.6471614837646484,0.8851380944252014,6.6543474197387695,5.524190902709961,3.3064613342285156,3.4091670513153076,8.386775016784668,6.001796547566549,6.001796547566549
WT76_10am_Male_batch2,0.0231615100055933,1.6771847009658813,2.003256320953369,2.002718925476074,0.046394288539886475,0.5032615661621094,6.712062835693359,3.5120186805725098,3.861987352371216,3.1551570892333984,7.15110969543457,0.0231615100055933,0.0231615100055933
WT3_12pm_Female_batch1,1.2184597253799438,10.986351013183594,1.3683323860168457,0.47220033407211304,1.2842743396759033,0.06783436983823776,11.501303672790527,0.35679125785827637,7.554882526397705,1.889424443244934,3.176840305328369,1.2184597253799438,1.2184597253799438
WT265_12pm_Female_batch3,1.4480403661727905,1.6108181476593018,1.419390320777893,0.17380130290985107,1.4087094068527222,0.0879441425204277,2.435833215713501,0.4057683050632477,3.409320592880249,1.9692903757095337,3.2793824672698975,1.4480403661727905,1.4480403661727905
WT5_2pm_Male_batch1,1.3346295356750488,1.0215418338775635,1.8575937747955322,0.43463513255119324,1.8060307502746582,0.36773353815078735,3.233426332473755,1.807005524635315,2.9448063373565674,1.896214485168457,4.789967060089111,1.3346295356750488,1.3346295356750488
WT194_2pm_Male_batch3,0.7252050042152405,1.3420584201812744,3.228893995285034,2.416386365890503,2.1416895389556885,2.4839844703674316,11.920087814331055,16.69660186767578,4.539995193481445,2.357779026031494,11.414725303649902,0.7252050042152405,0.7252050042152405
