ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_AG,Phases_MA
APP36_6am_Male_batch1,1.7735451459884644,0.5924763083457947,5.060762882232666,-1.0190483331680298,4.957101821899414,8.24489688873291,36.83711624145508,46.18532180786133,2.9367663860321045,1.8556253910064697,11.300885200500488,2.7167940918650095,2.7167940918650095
APP156_6am_Female_batch2,3.869046990071432,0.004660080187022686,2.2459609508514404,-1.67743980884552,-1.4934979677200317,0.7762093544006348,10.71505069732666,11.031864166259766,3.0856683254241943,3.003035545349121,7.651364326477051,0.6212922477820424,0.6212922477820424
APP19_8am_Female_batch1,1.926580786705017,0.009793182834982872,3.555236339569092,-1.2383804321289062,3.3325843811035156,3.264615774154663,22.455162048339844,22.889881134033203,1.8887978792190552,1.8634063005447388,8.543944358825684,2.563758451148457,2.563758451148457
APP103_8am_Male_batch2,2.377232074737549,1.2682887315750122,1.7450916767120361,-1.2596509456634521,1.2077351808547974,0.27758079767227173,9.29404354095459,3.847074508666992,1.1932381391525269,2.646638870239258,5.418257713317871,2.1131071631159255,2.1131071631159255
APP21_10am_Female_batch1,1.9360045194625854,0.3361993730068207,4.390865802764893,-1.5681706666946411,4.101285457611084,5.748985290527344,33.858131408691406,40.92865753173828,2.646763324737549,1.8703806400299072,10.831538200378418,2.5543347183908884,2.5543347183908884
APP113_10am_Male_batch2,4.484204713498251,0.07750841975212097,2.1287057399749756,-0.4815329313278198,-2.0735268592834473,0.6369882822036743,3.2561490535736084,3.6105501651763916,2.4696455001831055,2.4514994621276855,5.006838798522949,0.006134524355223547,0.006134524355223547
APP23_12pm_Male_batch1,2.106722831726074,0.057131338864564896,3.1314375400543213,-1.5990304946899414,2.692397117614746,2.2715132236480713,21.794265747070312,21.384870529174805,2.003628969192505,2.096097707748413,8.605643272399902,2.3836164061273997,2.3836164061273997
APP121_12pm_Female_batch2,5.825836722050802,2.1879661083221436,3.813616991043091,3.421678066253662,-1.6839817762374878,3.958220958709717,53.33586883544922,73.87091064453125,7.347118854522705,5.409702301025391,17.564374923706055,4.9476878229822585,4.9476878229822585
APP25_2pm_Male_batch1,1.8326228857040405,0.07011593878269196,4.092097759246826,-1.059220552444458,3.952633857727051,4.780533790588379,26.293743133544922,28.99974822998047,2.202821969985962,1.8340413570404053,9.318840026855469,2.6577163521494334,2.6577163521494334
APP157_2pm_Female_batch2,4.166190687810079,0.8027859926223755,1.0460087060928345,-0.5433413982391357,-0.8938201665878296,0.0010584009578451514,0.9892089366912842,0.009871777147054672,1.5648930072784424,2.574390411376953,2.7067530155181885,0.32414855004339493,0.32414855004339493
APP26_4pm_Male_batch1,1.956636905670166,0.02397644706070423,3.300917863845825,-1.2422610521316528,3.0582423210144043,2.647111415863037,20.225975036621094,19.490530014038086,1.727366328239441,1.8879953622817993,8.059150695800781,2.533702332183308,2.533702332183308
APP136_4pm_Female_batch2,4.66679293314089,0.16605256497859955,1.519799828529358,-0.06927293539047241,-1.51822030544281,0.13509593904018402,1.2879024744033813,0.6593679189682007,2.126986026763916,2.650909900665283,3.7305665016174316,6.106731611892171,6.106731611892171
APP28_6pm_Female_batch1,1.8068318367004395,0.06773603707551956,3.2126917839050293,-0.7512877583503723,3.123612642288208,2.448002815246582,16.358135223388672,14.32200813293457,1.522790789604187,1.8395607471466064,7.058835983276367,2.6835074011530344,2.6835074011530344
APP122_6pm_Male_batch2,4.674707357083456,0.5431953072547913,0.7334055304527283,-0.027629375457763672,-0.7328848838806152,0.035536304116249084,0.12201707810163498,0.17312192916870117,1.6438038349151611,2.663874864578247,2.137576103210449,6.098817187949605,6.098817187949605
APP29_8pm_Male_batch1,1.9175077676773071,0.024419333785772324,3.298680543899536,-1.1209142208099365,3.102393388748169,2.6419661045074463,19.314495086669922,18.255653381347656,1.6501268148422241,1.8573484420776367,7.812699794769287,2.5728314701761668,2.5728314701761668
APP154_8pm_Female_batch2,2.051546096801758,2.9062411785125732,0.8876097798347473,-0.41047006845474243,0.7869977355003357,0.0063157822005450726,2.182122230529785,0.05436976999044418,0.4115908145904541,2.005574941635132,1.6867916584014893,2.438793141051716,2.438793141051716
APP31_10pm_Female_batch1,1.6514909267425537,0.43386757373809814,4.771251201629639,-0.38459646701812744,4.755725383758545,7.1111674308776855,29.844514846801758,35.48746871948242,2.91953444480896,1.9977773427963257,10.215108871459961,2.83884831111092,2.83884831111092
APP95_10pm_Male_batch2,4.282577339802877,0.016603024676442146,2.0813722610473633,-0.8673071265220642,-1.8920594453811646,0.5846830010414124,4.268910884857178,4.506994247436523,2.489748001098633,2.468242645263672,5.361217975616455,0.20776189805059708,0.20776189805059708
APP33_12am_Male_batch1,1.6434004306793213,0.08955622464418411,3.6969587802886963,-0.2681785821914673,3.6872191429138184,3.636793613433838,18.61214828491211,18.064603805541992,2.1854195594787598,2.0114874839782715,7.827730655670166,2.8469388071741526,2.8469388071741526
APP155_12am_Female_batch2,5.40129137436022,0.7740846872329712,1.8679875135421753,1.1874616146087646,-1.4419821500778198,0.3767011761665344,8.221329689025879,4.470486640930176,3.5454092025756836,4.513413429260254,7.500743865966797,5.372233170672841,5.372233170672841
APP34_2am_Female_batch1,1.3425580263137817,0.6104580163955688,2.3965325355529785,0.5422438383102417,2.3343820571899414,0.975151538848877,8.987175941467285,5.5276947021484375,2.4586732387542725,2.77634334564209,5.981806755065918,3.147781211539692,3.147781211539692
APP96_2am_Male_batch2,4.3469300905810755,1.8967432975769043,3.759488582611084,-1.3435581922531128,-3.511211395263672,3.8073883056640625,14.881036758422852,26.421356201171875,4.0861687660217285,2.4371187686920166,9.541335105895996,0.14340914727239884,0.14340914727239884
APP35_4am_Female_batch1,1.6621758937835693,0.10300473868846893,4.002624988555908,-0.36524930596351624,3.9859251976013184,4.50787878036499,21.739675521850586,22.649351119995117,2.339686632156372,1.98042893409729,8.515256881713867,2.8281633440699046,2.8281633440699046
APP100_4am_Male_batch2,3.955909792576925,1.9796661138534546,3.5167527198791504,-2.413776397705078,-2.5575833320617676,3.1670219898223877,24.579830169677734,40.33647155761719,4.770378589630127,2.867488384246826,11.774888038635254,0.5344294452765492,0.5344294452765492
