ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_AG,Phases_MA
WT56_8am_Female_Aged,0.14954666793346405,0.2823738753795624,4.430031776428223,4.380587100982666,0.6600298881530762,5.882559776306152,90.01913452148438,92.46343231201172,4.49634313583374,3.8485820293426514,22.872495651245117,5.4921616052670545,5.4921616052670545
WT2_8am_Male_Aged,3.2442641893969935,1.1362601518630981,6.144378662109375,-6.1120219230651855,-0.6297454833984375,13.232316970825195,200.68649291992188,212.07681274414062,8.97800350189209,7.802762985229492,36.83856964111328,2.397444083803525,2.397444083803525
WT55_12pm_Female_Aged,0.7144138216972351,2.0943593978881836,3.6675713062286377,2.7707672119140625,2.402899742126465,3.5579676628112793,41.661930084228516,38.94670867919922,4.007350921630859,3.7765793800354004,15.837546348571777,4.9272944515032835,4.9272944515032835
WT5_12pm_Male_Aged,0.30299317836761475,3.9584007263183594,2.412497043609619,2.3026022911071777,0.719836950302124,0.997573971748352,25.144317626953125,14.509092330932617,4.644667625427246,3.7813479900360107,11.194778442382812,5.338715094832904,5.338715094832904
WT54_4pm_Female_Aged,1.3380309343338013,3.073230504989624,4.317320346832275,0.9958728551864624,4.200891971588135,5.502307891845703,39.81086349487305,45.88787841796875,6.797408103942871,4.867459297180176,17.935575485229492,4.303677338866717,4.303677338866717
WT6_4pm_Female_Aged,5.1781421343432825,5.076871395111084,3.5283241271972656,1.584555745124817,-3.1524999141693115,3.196211814880371,42.13096618652344,39.96342086791992,6.824812889099121,3.7575571537017822,16.063804626464844,0.4635661388572361,0.4635661388572361
WT53_8pm_Male_Aged,0.900412380695343,2.409928798675537,3.2741353511810303,2.034177303314209,2.5655574798583984,2.585845947265625,28.60103416442871,24.788881301879883,4.0408172607421875,3.950641632080078,13.435063362121582,4.741295892505176,4.741295892505176
WT51_12am_Male_Aged,4.746007863675253,10.334375381469727,4.336432933807373,0.14575880765914917,-4.333982467651367,5.565892219543457,64.43304443359375,51.19774627685547,6.74928092956543,4.082596302032471,17.856435775756836,0.8957004095252659,0.8957004095252659
WT42_12am_Female_Aged,5.121762577687399,1.6296916007995605,4.161794185638428,1.656538963317871,-3.817906379699707,4.998471260070801,59.735023498535156,59.983177185058594,4.062737941741943,3.763593912124634,18.87318229675293,0.5199456955131199,0.5199456955131199
WT49_4am_Female_Aged,5.25208300748934,4.8235931396484375,3.1361236572265625,1.6115710735321045,-2.690373659133911,2.2815122604370117,43.60725021362305,30.04317855834961,4.513487815856934,3.761765480041504,14.431296348571777,0.38962526571117895,0.38962526571117895
WT43_4am_Female_Aged,5.082221571599142,23.019882202148438,1.3212920427322388,0.4775933027267456,-1.2319566011428833,0.051614273339509964,25.460718154907227,0.6014758944511414,8.366917610168457,3.773334264755249,5.178765296936035,0.5594867016013767,0.5594867016013767
