ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_AG,Phases_MA
APP19_6am_Female_batch1,3.1960585753070276,0.07952629774808884,8.33604621887207,-8.323684692382812,-0.4538050889968872,26.90878677368164,133.01939392089844,139.56468200683594,2.9876019954681396,2.512354850769043,22.945755004882812,5.482348516924731,5.482348516924731
APP50_6am_Male_batch2,0.037555426359176636,0.023778460919857025,6.407040596008301,6.402523040771484,0.2405625879764557,14.618045806884766,77.22040557861328,75.08181762695312,2.921222686767578,3.1180453300476074,18.105545043945312,2.3238453679768796,2.3238453679768796
APP20_8am_Female_batch1,3.7779391447650355,0.21386076509952545,8.718056678771973,-7.011690616607666,-5.1808013916015625,29.784198760986328,216.99493408203125,229.30352783203125,4.124100685119629,3.408478260040283,29.60321617126465,6.064229086382738,6.064229086382738
APP176_8am_Male_batch3,4.1230788866626185,0.22663410007953644,6.385065078735352,-3.5487401485443115,-5.308060169219971,14.499465942382812,136.5916290283203,130.64784240722656,3.443408727645874,3.8159615993499756,23.586565017700195,0.12618352110073516,0.12618352110073516
APP24_10am_Male_batch1,3.7254894415484827,0.7563654780387878,5.210484981536865,-4.34721565246582,-2.8724327087402344,8.864091873168945,75.54010772705078,66.07719421386719,2.736283540725708,3.3319475650787354,17.380483627319336,6.011779383166186,6.011779383166186
APP35_10am_Female_batch2,0.5277317762374878,0.12476697564125061,8.15947151184082,7.049387454986572,4.108906269073486,25.62901496887207,176.4109649658203,184.2155303955078,3.9083564281463623,3.3958709239959717,26.871932983398438,2.8140217178551907,2.8140217178551907
APP1_12pm_Female_batch1,2.1607325077056885,9.237342834472656,12.237815856933594,-6.807994365692139,10.169334411621094,63.144256591796875,366.9782409667969,415.886962890625,6.89113187789917,2.7007017135620117,38.014076232910156,4.447022449323391,4.447022449323391
APP39_12pm_Male_batch2,2.2515108585357666,0.8563933968544006,6.488981246948242,-4.083829879760742,5.042738437652588,15.064456939697266,96.82706451416016,92.93663787841797,2.842180013656616,2.5789663791656494,19.270679473876953,4.5378008001534695,4.5378008001534695
APP15_12am_Female_batch1,5.831584099923269,0.3749600350856781,9.284974098205566,8.354150772094727,-4.05202579498291,34.320396423339844,150.17420959472656,163.5753631591797,4.137822151184082,3.165193796157837,25.315189361572266,1.8346887343613858,1.8346887343613858
APP2_2pm_Female_batch1,2.6014981269836426,0.9094123244285583,5.488292217254639,-4.707089424133301,2.8221731185913086,10.072383880615234,55.06471633911133,49.71336364746094,2.234520435333252,2.225635528564453,14.436300277709961,4.8877880686013455,4.8877880686013455
APP41_2pm_Male_batch2,2.2554879188537598,0.7735872864723206,6.58512544631958,-4.164658546447754,5.100930690765381,15.596813201904297,99.29935455322266,95.94454956054688,2.832097291946411,2.5737669467926025,19.53362464904785,4.541777860471463,4.541777860471463
APP10_4pm_Male_batch1,1.9151781797409058,3.716639280319214,4.738048553466797,-1.5996359586715698,4.459850788116455,6.986504077911377,66.6022720336914,54.129825592041016,3.6846160888671875,3.0329277515411377,15.762592315673828,4.201468121358609,4.201468121358609
APP59_4pm_Female_batch2,1.875179648399353,10.904903411865234,7.700595855712891,-2.307906150817871,7.346614360809326,22.448989868164062,186.42604064941406,177.97593688964844,6.646589756011963,3.084012508392334,26.17515754699707,4.161469590017056,4.161469590017056
APP11_6pm_Male_batch1,6.283146837325397,0.5071858763694763,8.081596374511719,8.081596374511719,-0.0003108978271484375,25.07450294494629,121.06737518310547,126.17951202392578,3.694334030151367,3.10636568069458,22.542505264282227,2.2862514717635136,2.2862514717635136
APP60_6pm_Female_batch2,2.56864333152771,3.2238636016845703,5.601057052612305,-4.706600189208984,3.036404609680176,10.584861755371094,61.6331787109375,53.08919143676758,3.5192928314208984,2.245997428894043,14.864747047424316,4.854933273145413,4.854933273145413
APP12_8pm_Female_batch1,0.484027624130249,1.9882563352584839,5.323792934417725,4.712237358093262,2.4774155616760254,9.3475923538208,74.49844360351562,65.23431396484375,3.4183356761932373,3.367631196975708,17.327308654785156,2.770317565747952,2.770317565747952
APP45_8pm_Male_batch2,3.7841206232654017,0.39233076572418213,6.471343994140625,-5.180851459503174,-3.8777661323547363,14.967802047729492,120.49645233154297,115.6592025756836,3.198838710784912,3.4172964096069336,22.01288604736328,6.070410564883105,6.070410564883105
APP13_10pm_Male_batch1,5.831172827874319,1.6749686002731323,2.35040020942688,2.114349365234375,-1.0266002416610718,0.9117903709411621,10.143363952636719,4.346279621124268,2.1100897789001465,3.165417432785034,6.774929046630859,1.8342774623124356,1.8342774623124356
APP64_10pm_Female_batch2,5.557134989892141,0.04288958013057709,6.659339427947998,4.979870796203613,-4.421277046203613,16.014060974121094,89.46866607666016,88.02294921875,3.2471237182617188,3.3661046028137207,19.61470603942871,1.5602396243302579,1.5602396243302579
APP46_12am_Male_batch2,2.7894654273986816,0.7140166163444519,7.310896396636963,-6.862308502197266,2.521493673324585,19.913707733154297,92.62982177734375,92.80579376220703,2.737442970275879,2.1819701194763184,18.86073112487793,5.075755369016385,5.075755369016385
APP16_2am_Male_batch1,5.9460195342647,0.19940459728240967,5.317458152770996,5.018064022064209,-1.759088397026062,9.320221900939941,48.015010833740234,43.36275100708008,2.5956051349639893,3.114250898361206,14.51503849029541,1.9491241687028165,1.9491241687028165
